timestamp,price,in_range,eth_held,usdc_held,lp_value,delta_eth,hedge_eth,hedge_avg_price,fees_earned,cum_fees,funding_pnl,cum_funding,binance_fees,cum_binance_fees,slippage_cost,cum_slippage,hedge_realized_pnl,hedge_unrealized_pnl,lp_pnl,total_pnl,rebalanced
2026-05-14 22:00:00,2296.87,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-14 23:00:00,2282.06,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 00:00:00,2290.07,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 01:00:00,2274.64,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 02:00:00,2275.7,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 03:00:00,2272.36,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 04:00:00,2262.03,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 05:00:00,2243.97,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 06:00:00,2253.96,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 07:00:00,2263.9,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 08:00:00,2256.35,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 09:00:00,2253.49,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 10:00:00,2261.31,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 11:00:00,2256.32,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 12:00:00,2253.06,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 13:00:00,2212.67,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 14:00:00,2212.34,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 15:00:00,2221.91,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 16:00:00,2223.69,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 17:00:00,2228.41,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 18:00:00,2226.9,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 19:00:00,2222.31,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 20:00:00,2218.97,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 21:00:00,2216.09,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 22:00:00,2223.01,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-15 23:00:00,2223.66,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 00:00:00,2226.14,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 01:00:00,2228.63,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 02:00:00,2228.84,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 03:00:00,2226.63,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 04:00:00,2224.99,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 05:00:00,2224.43,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 06:00:00,2214.38,False,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,True
2026-05-16 07:00:00,2193.52,True,0.34559572768965263,49240.86496825482,49998.93610885663,0.34559572768965263,-0.34559572768965263,2193.52,1.0073934578827417,1.0073934578827417,0.0,0.0,0.30322845624072275,0.30322845624072275,0.07580711406018069,0.07580711406018069,0.0,-0.0,-50001.06389114337,-50000.43553325579,True
2026-05-16 08:00:00,2192.24,True,0.4171608750318929,49083.93992369614,49998.45668037605,0.4171608750318929,-0.4171608750318929,2193.3004123203286,0.14045199099875,1.1478454488814918,0.004257873732755446,0.004257873732755446,0.3659836476845439,0.3659836476845439,0.09149591192113597,0.09149591192113597,0.0,0.4423625314429834,-50001.54331962395,-50000.40633332949,True
2026-05-16 09:00:00,2172.5,True,1.4932182992382466,46735.70452908938,49979.721284184474,1.4932182992382466,-1.4932182992382466,2178.31101785921,0.7777724620502168,1.9256179109317086,0.005093304845658145,0.009351178578413591,1.3010775493198652,1.3010775493198652,0.3252693873299663,0.3252693873299663,0.0,8.677118204572777,-50020.278715815526,-50011.29297545809,True
2026-05-16 10:00:00,2172.99,True,1.4692532697158633,46787.77282325,49980.445485809876,1.4692532697158633,-1.4932182992382466,2178.31101785921,0.3671597451097584,2.292777656041467,0.018235486188186854,0.027586664766600447,0.0,1.3010775493198652,0.0,0.3252693873299663,0.0,7.945441237946362,-50019.554514190124,-50010.91505556802,False
2026-05-16 11:00:00,2175.33,True,1.3374884341258164,47074.241527171514,49983.72024257843,1.3374884341258164,-1.3374884341258164,2178.6581113347625,0.17284851048215832,2.4656261665236254,0.018255123203396475,0.045841787969996925,1.4365830883098742,1.4365830883098742,0.35914577207746856,0.35914577207746856,-0.4642335091125449,4.45131041772791,-50016.27975742157,-50011.57694141885,True
2026-05-16 12:00:00,2175.41,True,1.3374884341258164,47074.241527171514,49983.827241653154,1.3374884341258164,-1.3374884341258164,2178.6581113347625,0.11811915121873336,2.5837453177423586,0.01635187171538683,0.062193659685383755,0.0,1.4365830883098742,0.0,0.35914577207746856,-0.4642335091125449,4.344311342997942,-50016.172758346846,-50011.442470395916,False
2026-05-16 13:00:00,2176.16,True,1.289591912646121,47178.451033107165,49984.80936973115,1.289591912646121,-1.3374884341258164,2178.6581113347625,0.14052710343841668,2.724272421180775,0.023677640138616864,0.08587129982400062,0.0,1.4365830883098742,0.0,0.35914577207746856,-0.4642335091125449,3.3411950174035803,-50015.19063026885,-50011.29925389994,False
2026-05-16 14:00:00,2178.97,True,1.1459598077517401,47491.20462525003,49988.21666754684,1.1459598077517401,-1.1459598077517401,2178.605984194499,0.22356510833300833,2.9478375295137833,0.0237082142548535,0.10957951407885412,1.6035171407140028,1.6035171407140028,0.4008792851785007,0.4008792851785007,-0.4044979014779916,-0.4171474824904204,-50011.78333245316,-50011.55195721943,True
2026-05-16 15:00:00,2178.95,True,1.1459598077517401,47491.20462525003,49988.193748350684,1.1459598077517401,-1.1459598077517401,2178.605984194499,0.09460938730419167,3.042446916817975,0.02031300651642382,0.12989252059527795,0.0,1.6035171407140028,0.0,0.4008792851785007,-0.4044979014779916,-0.3942282863354064,-50011.806251649316,-50011.43703482561,False
2026-05-16 16:00:00,2173.29,True,1.4572716535684027,46813.808922858785,49980.88283484246,1.4572716535684027,-1.4572716535684027,2177.470349086337,0.17163914092435834,3.214086057742333,0.020260241828439714,0.15015276242371767,1.8741455092719606,1.8741455092719606,0.46853637731799014,0.46853637731799014,-0.4044979014779916,6.091904225539734,-50019.11716515754,-50012.40820189991,True
2026-05-16 17:00:00,2177.87,True,1.205796045648294,47360.86782433475,49986.934858270804,1.205796045648294,-1.205796045648294,2177.3869996203707,0.08389452036003334,3.2979805781023663,0.02581844173843733,0.175971204162155,2.0932179821603474,2.0932179821603474,0.5233044955400868,0.5233044955400868,-0.3039954450088237,-0.5823999478034838,-50013.065141729196,-50013.094107817444,True
2026-05-16 18:00:00,2180.59,True,1.050252934961367,47699.8112903235,49989.98233777091,1.050252934961367,-1.050252934961367,2176.9126332787073,0.07878825633335,3.3767688344357163,0.021389736211331035,0.19736094037348603,2.22888828285347,2.22888828285347,0.5572220707133675,0.5572220707133675,0.1942091975701457,-3.862165191967081,-50010.01766222909,-50012.897598802236,True
2026-05-16 19:00:00,2178.71,True,1.1579258586960235,47465.134658396164,49987.919305995776,1.1579258586960235,-1.1579258586960235,2177.0797663714275,0.04675595458659167,3.423524789022308,0.018614479112647946,0.21597541948613397,2.3227235131214434,2.3227235131214434,0.5806808782803609,0.5806808782803609,0.1942091975701457,-1.8876896742400258,-50012.080694004224,-50013.038078663776,True
2026-05-16 20:00:00,2180.4,True,1.0622142006816957,47673.730893918466,49989.78273708484,1.0622142006816957,-1.0622142006816957,2176.780594071357,0.034266436073533336,3.4577912250958414,0.020538772446617084,0.23651419193275106,2.4061993927752194,2.4061993927752194,0.6015498481938049,0.6015498481938049,0.5119942631557592,-3.8445843754362405,-50010.21726291516,-50012.86329685138,True
2026-05-16 21:00:00,2181.47,True,1.0024138519655614,47804.14591646754,49990.88166211485,1.0024138519655614,-1.0024138519655614,2176.5008412434663,0.036075846874658334,3.4938670719704996,0.020741732776147284,0.25725592470889835,2.4583804594607335,2.4583804594607335,0.6145951148651834,0.6145951148651834,0.7924223729601078,-4.981153570165134,-50009.11833788515,-50012.628921660005,True
2026-05-16 22:00:00,2179.37,True,1.1220295006062306,47543.34846942034,49988.66590215654,1.1220295006062306,-1.1220295006062306,2176.806712243766,0.043256990978783334,3.537124062949283,0.019555175343541457,0.2768111000524398,2.5626551619319398,2.5626551619319398,0.6406637904829849,0.6406637904829849,0.7924223729601078,-2.8760844810371617,-50011.33409784346,-50012.80714374095,True
2026-05-16 23:00:00,2179.66,True,1.0981015862522094,47595.49752797496,49988.98563146545,1.0981015862522094,-1.1220295006062306,2176.806712243766,0.043721347177083335,3.5808454101263663,0.021891560304084436,0.29870266035652426,0.0,2.5626551619319398,0.0,0.6406637904829849,0.7924223729601078,-3.201473036212928,-50011.01436853455,-50012.74719007973,False
2026-05-17 00:00:00,2176.64,True,1.2656472437262871,47230.5636019183,49985.422018502686,1.2656472437262871,-1.2656472437262871,2176.7877947797424,0.13267117692619998,3.7135165870525664,0.021861228733051182,0.32056388908957545,2.6876968116858757,2.6876968116858757,0.6719242029214689,0.6719242029214689,0.7924223729601078,0.18705605561826155,-50014.577981497314,-50012.92404360721,True
2026-05-17 01:00:00,2168.22,True,1.7330004416748346,46215.30784858764,49972.834066235846,1.7330004416748346,-1.7330004416748346,2174.4772435569107,0.267280781378625,3.9807973684311913,0.02456403516987377,0.3451279242594492,3.0930266320282755,3.0930266320282755,0.7732566580070689,0.7732566580070689,0.7924223729601078,10.843805847793616,-50027.165933764154,-50015.070063540756,True
2026-05-17 02:00:00,2173.34,True,1.4452906364568125,46839.846324240025,49980.95427607707,1.4452906364568125,-1.4452906364568125,2174.703631325565,0.08492720476006667,4.065724573191258,0.03371398065916568,0.3788419049186149,3.34314312325729,3.34314312325729,0.8357857808143225,0.8357857808143225,0.46522625071591944,1.9708435864178682,-50019.04572392293,-50016.344016511764,True
2026-05-17 03:00:00,2180.57,True,1.050252934961367,47699.8112903235,49989.961332712206,1.050252934961367,-1.050252934961367,2172.497080198565,0.10416497620345834,4.169889549394717,0.028210378204844677,0.4070522831234596,3.6877060675572597,3.6877060675572597,0.9219265168893149,0.9219265168893149,2.782663047989727,-8.47860771516494,-50010.038667287794,-50015.76730270689,True
2026-05-17 04:00:00,2186.3,True,0.7394698432770003,48378.35948712771,49995.06240548421,0.7394698432770003,-0.7394698432770003,2166.696013219077,0.19127470486154166,4.361164254256258,0.020553573735758664,0.42760585685921826,3.959492096897072,3.959492096897072,0.989873024224268,0.989873024224268,7.072377138151095,-14.496557032493628,-50004.93759451579,-50012.52236942014,True
2026-05-17 05:00:00,2184.9,True,0.8111531646705317,48221.69314247167,49993.98169196031,0.8111531646705317,-0.8111531646705317,2168.304738046762,0.16863990618464167,4.5298041604409,0.009805083115120104,0.4374109399743384,4.022140452462163,4.022140452462163,1.0055351131155408,1.0055351131155408,7.072377138151095,-13.461299251905594,-50006.01830803969,-50012.46769061861,True
2026-05-17 06:00:00,2184.04,True,0.8589539936162747,48117.27501940717,49993.26489962486,0.8589539936162747,-0.8589539936162747,2169.1804060925865,0.08180539240687498,4.611609552847775,0.01075134262494865,0.44816228259928703,4.063900021442428,4.063900021442428,1.015975005360607,1.015975005360607,7.072377138151095,-12.763707530288851,-50006.73510037514,-50012.44653395863,True
2026-05-17 07:00:00,2185.19,True,0.7992044510606615,48247.800936304084,49994.21451071733,0.7992044510606615,-0.7992044510606615,2167.983508463701,0.07077946097974168,4.682389013827517,0.01139090827917717,0.4595531908784642,4.116125662601267,4.116125662601267,1.0290314156503169,1.0290314156503169,8.028943050620185,-13.751504622947703,-50005.78548928267,-50011.51126572854,True
2026-05-17 08:00:00,2185.16,True,0.7992044510606615,48247.800936304084,49994.1905345838,0.7992044510606615,-0.7992044510606615,2167.983508463701,0.054290751943625,4.736679765771141,0.01059840187456002,0.4701515927530242,0.0,4.116125662601267,0.0,1.0290314156503169,8.028943050620185,-13.727528489415722,-50005.8094654162,-50011.44637657471,False
2026-05-17 09:00:00,2189.09,True,0.5842297309867897,48717.964504601216,49996.895966407086,0.5842297309867897,-0.5842297309867897,2160.217107903953,0.07007980371798334,4.806759569489125,0.010617463050568654,0.48076905580359286,4.304365266587872,4.304365266587872,1.076091316646968,1.076091316646968,12.566305160377613,-16.868401982084176,-50003.104033592914,-50007.49905837257,True
2026-05-17 10:00:00,2193.27,True,0.3575217614303512,49214.70752494445,49998.8492786368,0.3575217614303512,-0.3575217614303512,2139.2579527882363,0.2289136113439667,5.035673180833092,0.007776335683506473,0.48854539148709936,4.503257981943492,4.503257981943492,1.125814495485873,1.125814495485873,20.059659215440455,-19.310482257609056,-50001.1507213632,-50000.50639831047,True
2026-05-17 11:00:00,2191.13,True,0.47681489953010525,48953.205008627876,49997.96843943527,0.47681489953010525,-0.47681489953010525,2152.235691733995,0.10580080189805832,5.14147398273115,0.004754117087914511,0.49329950857501387,4.607812691417298,4.607812691417298,1.1519531728543244,1.1519531728543244,20.059659215440455,-18.54538568814825,-50002.03156056473,-50000.6422794104,True
2026-05-17 12:00:00,2193.37,True,0.3575217614303512,49214.70752494445,49998.88503081294,0.3575217614303512,-0.3575217614303512,2138.5105391810916,0.10918739698018334,5.2506613797113335,0.006346889892456618,0.4996463984674705,4.7124742875428405,4.7124742875428405,1.1781185718857101,1.1781185718857101,24.96669993205485,-19.61345106309541,-50001.11496918706,-49995.90200539936,True
