timestamp,price,lp_value,lp_delta,hedge_delta,fee_usd,lvr_usd,funding_usd,hedge_cost_usd,gas_usd,net_usd,cum_net
2026-08-01 00:00:00+00:00,1863.93,932025.1223317583,231.78183855174717,-231.78183855174717,99.56141313705531,0.0,0.0,0.0,0.0,-68091.32881627056,-68091.32881627056
2026-08-01 01:00:00+00:00,1866.0,932502.8706805459,229.8928254809256,-231.78183855174717,57.39353729891494,0.0,3.646016397517633,0.0,0.0,58.99949668199406,-68032.32931958856
2026-08-01 02:00:00+00:00,1867.48,932842.0306427744,228.51965018178862,-231.78183855174717,70.43211848375564,0.0,3.64890820044814,0.0,0.0,70.20386785610754,-67962.12545173246
2026-08-01 03:00:00+00:00,1869.0,933188.2636665746,227.14702401548095,-231.78183855174717,56.51211360189651,0.0,3.651878160214607,0.0,0.0,54.08862096365192,-67908.0368307688
2026-08-01 04:00:00+00:00,1868.84,933151.9200926889,227.31857226307406,-231.78183855174717,46.3465751311104,0.0,3.6515655328707677,0.0,0.0,50.73966094653588,-67857.29716982227
2026-08-01 05:00:00+00:00,1866.6,932640.6137003452,229.37782037830266,-231.78183855174717,72.05979489615042,0.0,1.2481778818403944,0.0,0.0,81.19289879020653,-67776.10427103206
2026-08-01 06:00:00+00:00,1869.47,933294.9029074333,226.80395325017258,-231.78183855174717,68.42551843638472,0.0,1.2500970238745108,0.0,0.0,58.750945904888795,-67717.35332512717
2026-08-01 07:00:00+00:00,1868.9,933165.5592070246,227.31857226307406,-231.78183855174717,62.228459384774396,0.0,1.2497158702301043,0.0,0.0,66.25012282079842,-67651.10320230637
2026-08-01 08:00:00+00:00,1868.45,933063.2281058182,227.66169449028402,-231.78183855174717,59.652804346714234,0.0,1.2494149594582045,0.0,0.0,62.872945447976235,-67588.2302568584
2026-08-01 09:00:00+00:00,1866.99,932729.9689093968,229.0345265556636,-231.78183855174717,81.37294783322533,0.0,1.2484386711760407,0.0,0.0,87.76367436860164,-67500.4665824898
2026-08-01 10:00:00+00:00,1866.45,932606.2134646797,229.5494801629259,-231.78183855174717,181.82381028058728,0.0,1.248077578249761,0.0,0.0,184.4786359596328,-67315.98794653016
2026-08-01 11:00:00+00:00,1866.17,932541.9300179991,229.721148530324,-231.78183855174717,47.113691311077595,0.0,1.247890344880579,0.0,0.0,48.97704976990644,-67267.01089676026
2026-08-01 12:00:00+00:00,1868.35,933040.4739891428,227.83326847075764,-231.78183855174717,79.9144684432459,0.0,3.1271594099774647,0.0,0.0,76.30119095413829,-67190.70970580612
2026-08-01 13:00:00+00:00,1868.36,933042.7523218275,227.83326847075764,-231.78183855174717,42.24700748652174,0.0,3.1271761475234814,0.0,0.0,45.33469793316908,-67145.37500787295
2026-08-01 14:00:00+00:00,1874.32,934383.3995054045,222.34715368477978,-231.78183855174717,112.4232149111361,0.0,3.137151724949266,0.0,0.0,74.78779244472389,-67070.58721542823
2026-08-01 15:00:00+00:00,1869.2,933233.6634251617,226.97548434465662,-231.78183855174717,80.07848902619811,0.0,3.1285821013888606,0.0,0.0,120.19400426972425,-66950.3932111585
2026-08-01 16:00:00+00:00,1867.93,932944.7601504379,228.17644216758814,-231.78183855174717,96.69746867000279,0.0,3.1264564330447757,0.0,0.0,105.28358533998835,-66845.10962581851
2026-08-01 17:00:00+00:00,1861.19,931386.6702896898,234.3594403074359,-231.78183855174717,220.3234133229922,0.0,3.1151753270297093,0.0,0.0,227.55831974063767,-66617.55130607788
2026-08-01 18:00:00+00:00,1835.75,925125.7127178165,258.16429806966136,-258.16429806966136,1408.058439325116,0.0,3.072595009963942,240.2283611958846,0.0,1022.4876351882122,-65595.06367088966
2026-08-01 19:00:00+00:00,1836.48,925313.8145044814,257.47198831827427,-258.16429806966136,269.80450302094226,0.0,3.423692618221624,0.0,0.0,272.870044713236,-65322.19362617643
2026-08-01 20:00:00+00:00,1837.48,925570.6644391306,256.433783259761,-258.16429806966136,125.43286813774132,0.0,1.6454769537591123,0.0,0.0,125.76398167102889,-65196.4296445054
2026-08-01 21:00:00+00:00,1844.9,927447.2034433044,249.5203696764318,-258.16429806966136,151.4233038077763,0.0,1.6521216187333665,0.0,0.0,114.03533792342932,-65082.39430658197
2026-08-01 22:00:00+00:00,1846.46,927835.1600317296,247.96675611380314,-258.16429806966136,101.98212901592525,0.0,1.6535186102912958,0.0,0.0,88.85593106278247,-64993.53837551919
